gsp_id,datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
0,2024-03-26 17:30:00+00:00,421.734,389.983,453.484,16445.201,15438.73
0,2024-03-26 17:00:00+00:00,734.15,694.419,773.88,16445.201,15438.73
0,2024-03-26 16:30:00+00:00,1139.04,1088.38,1189.7,16445.201,15438.73
0,2024-03-26 16:00:00+00:00,1624.86,1560.02,1689.7,16445.201,15438.73
0,2024-03-26 15:30:00+00:00,2075.67,2001.51,2149.82,16445.201,15438.73
0,2024-03-26 15:00:00+00:00,2672.15,2582.13,2762.18,16445.201,15438.73
0,2024-03-26 14:30:00+00:00,3330.36,3226.18,3434.55,16445.201,15438.73
0,2024-03-26 14:00:00+00:00,4060.76,3936.62,4184.9,16445.201,15438.73
0,2024-03-26 13:30:00+00:00,4756.01,4623.83,4888.19,16445.201,15438.73
0,2024-03-26 13:00:00+00:00,5446.07,5305.95,5586.18,16445.201,15438.73
0,2024-03-26 12:30:00+00:00,5786.64,5638.98,5934.31,16445.201,15438.73
0,2024-03-26 12:00:00+00:00,6068.9,5921.96,6215.85,16445.201,15438.73
0,2024-03-26 11:30:00+00:00,6000.1,5854.15,6146.06,16445.201,15438.73
0,2024-03-26 11:00:00+00:00,5754.82,5609.64,5900.0,16445.201,15438.73
0,2024-03-26 10:30:00+00:00,5264.89,5128.87,5400.92,16445.201,15438.73
0,2024-03-26 10:00:00+00:00,4593.3,4467.94,4718.66,16445.201,15438.731
0,2024-03-26 09:30:00+00:00,3897.38,3781.83,4012.93,16445.201,15438.731
0,2024-03-26 09:00:00+00:00,3117.88,3021.57,3214.19,16445.201,15438.731
0,2024-03-26 08:30:00+00:00,2267.96,2194.9,2341.02,16445.201,15438.731
0,2024-03-26 08:00:00+00:00,1497.9,1447.94,1547.86,16445.201,15438.731
0,2024-03-26 07:30:00+00:00,825.389,794.541,856.237,16445.201,15438.731
0,2024-03-26 07:00:00+00:00,333.527,316.539,350.515,16445.201,15438.731
0,2024-03-26 06:30:00+00:00,30.5051,27.0935,33.9168,16445.201,15438.731
0,2024-03-26 06:00:00+00:00,0.000151512,3.56117e-05,0.000267413,16445.201,15438.731
0,2024-03-26 05:30:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 05:00:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 04:30:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 04:00:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 03:30:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 03:00:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 02:30:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 02:00:00+00:00,0.0,0.0,0.0,16445.201,15438.731
0,2024-03-26 01:30:00+00:00,0.0,0.0,0.0,16445.201,15438.732
0,2024-03-26 01:00:00+00:00,0.0,0.0,0.0,16445.201,15438.732
0,2024-03-26 00:30:00+00:00,0.0,0.0,0.0,16445.201,15438.732
0,2024-03-26 00:00:00+00:00,0.0,0.0,0.0,16445.201,15438.732
0,2024-03-25 23:30:00+00:00,0.0,0.0,0.0,16445.201,15439.089
0,2024-03-25 23:00:00+00:00,0.0,0.0,0.0,16445.201,15439.089
0,2024-03-25 22:30:00+00:00,0.0,0.0,0.0,16445.201,15439.089
0,2024-03-25 22:00:00+00:00,0.0,0.0,0.0,16445.201,15439.089
0,2024-03-25 21:30:00+00:00,0.0,0.0,0.0,16445.201,15439.089
0,2024-03-25 21:00:00+00:00,0.0,0.0,0.0,16445.201,15439.089
0,2024-03-25 20:30:00+00:00,0.0,0.0,0.0,16445.201,15439.09
0,2024-03-25 20:00:00+00:00,0.0,0.0,0.0,16445.201,15439.09
0,2024-03-25 19:30:00+00:00,0.0,0.0,0.0,16445.201,15439.09
0,2024-03-25 19:00:00+00:00,0.0,0.0,0.0,16445.201,15439.09
0,2024-03-25 18:30:00+00:00,6.57602,6.372,6.78005,16445.201,15439.09
0,2024-03-25 18:00:00+00:00,137.654,135.9,139.408,16445.201,15439.09
0,2024-03-25 17:30:00+00:00,439.863,435.442,444.284,16445.201,15439.09
0,2024-03-25 17:00:00+00:00,819.982,811.54,828.424,16445.201,15439.09
0,2024-03-25 16:30:00+00:00,1210.3,1198.5,1222.11,16445.201,15439.09
0,2024-03-25 16:00:00+00:00,1566.68,1549.64,1583.72,16445.201,15439.09
0,2024-03-25 15:30:00+00:00,1992.21,1972.35,2012.07,16445.201,15439.09
0,2024-03-25 15:00:00+00:00,2572.93,2548.6,2597.25,16445.201,15439.09
0,2024-03-25 14:30:00+00:00,2816.8,2788.49,2845.12,16445.201,15439.09
0,2024-03-25 14:00:00+00:00,3327.96,3293.94,3361.98,16445.201,15439.09
0,2024-03-25 13:30:00+00:00,3117.66,3084.48,3150.83,16445.201,15439.09
0,2024-03-25 13:00:00+00:00,3081.49,3047.24,3115.74,16445.201,15439.09
0,2024-03-25 12:30:00+00:00,3205.02,3170.61,3239.43,16445.201,15439.09
0,2024-03-25 12:00:00+00:00,3340.51,3305.02,3376.0,16445.201,15439.091
0,2024-03-25 11:30:00+00:00,3135.54,3099.79,3171.28,16445.201,15439.091
0,2024-03-25 11:00:00+00:00,2945.91,2914.42,2977.4,16445.201,15439.091
0,2024-03-25 10:30:00+00:00,2694.45,2665.32,2723.58,16445.201,15439.091
0,2024-03-25 10:00:00+00:00,2578.58,2546.95,2610.22,16445.201,15439.091
0,2024-03-25 09:30:00+00:00,2498.73,2466.25,2531.2,16445.201,15439.091
0,2024-03-25 09:00:00+00:00,2007.9,1982.91,2032.89,16445.201,15439.091
0,2024-03-25 08:30:00+00:00,1518.26,1499.51,1537.01,16445.201,15439.091
0,2024-03-25 08:00:00+00:00,1056.93,1043.31,1070.54,16445.201,15439.091
0,2024-03-25 07:30:00+00:00,642.749,634.036,651.463,16445.201,15439.091
0,2024-03-25 07:00:00+00:00,282.744,276.707,288.781,16445.201,15439.091
0,2024-03-25 06:30:00+00:00,57.8137,56.0642,59.5632,16445.201,15439.091
0,2024-03-25 06:00:00+00:00,2.74243e-05,1.34839e-06,5.35003e-05,16445.201,15439.091
0,2024-03-25 05:30:00+00:00,0.0,0.0,0.0,16445.201,15439.091
0,2024-03-25 05:00:00+00:00,0.0,0.0,0.0,16445.201,15439.091
0,2024-03-25 04:30:00+00:00,0.0,0.0,0.0,16445.201,15439.091
0,2024-03-25 04:00:00+00:00,0.0,0.0,0.0,16445.201,15439.091
0,2024-03-25 03:30:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 03:00:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 02:30:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 02:00:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 01:30:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 01:00:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 00:30:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-25 00:00:00+00:00,0.0,0.0,0.0,16445.201,15439.092
0,2024-03-24 23:30:00+00:00,0.0,0.0,0.0,16445.201,15439.449
0,2024-03-24 23:00:00+00:00,0.0,0.0,0.0,16445.201,15439.449
0,2024-03-24 22:30:00+00:00,0.0,0.0,0.0,16445.201,15439.449
0,2024-03-24 22:00:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 21:30:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 21:00:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 20:30:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 20:00:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 19:30:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 19:00:00+00:00,0.0,0.0,0.0,16445.201,15439.45
0,2024-03-24 18:30:00+00:00,26.5709,25.9689,27.1729,16445.201,15439.45
0,2024-03-24 18:00:00+00:00,460.713,452.844,468.583,16445.201,15439.45
0,2024-03-24 17:30:00+00:00,1347.65,1327.22,1368.08,16445.201,15439.45
0,2024-03-24 17:00:00+00:00,2352.62,2321.47,2383.77,16445.201,15439.45
0,2024-03-24 16:30:00+00:00,2983.45,2946.57,3020.33,16445.201,15439.45
0,2024-03-24 16:00:00+00:00,3908.9,3864.85,3952.96,16445.201,15439.45
0,2024-03-24 15:30:00+00:00,4914.44,4867.25,4961.63,16445.201,15439.45
0,2024-03-24 15:00:00+00:00,5689.41,5639.52,5739.3,16445.201,15439.45
0,2024-03-24 14:30:00+00:00,6349.53,6297.08,6401.98,16445.201,15439.45
0,2024-03-24 14:00:00+00:00,6876.95,6825.42,6928.48,16445.201,15439.45
0,2024-03-24 13:30:00+00:00,7176.49,7126.27,7226.71,16445.201,15439.451
0,2024-03-24 13:00:00+00:00,7442.14,7395.3,7488.99,16445.201,15439.451
0,2024-03-24 12:30:00+00:00,7254.59,7205.94,7303.23,16445.201,15439.451
0,2024-03-24 12:00:00+00:00,7230.33,7182.58,7278.07,16445.201,15439.451
0,2024-03-24 11:30:00+00:00,6765.37,6716.42,6814.33,16445.201,15439.451
0,2024-03-24 11:00:00+00:00,6466.83,6418.12,6515.53,16445.201,15439.451
0,2024-03-24 10:30:00+00:00,6425.5,6376.95,6474.05,16445.201,15439.451
0,2024-03-24 10:00:00+00:00,6193.0,6141.71,6244.28,16445.201,15439.451
0,2024-03-24 09:30:00+00:00,5611.3,5558.12,5664.49,16445.201,15439.451
0,2024-03-24 09:00:00+00:00,4660.48,4609.27,4711.68,16445.201,15439.451
0,2024-03-24 08:30:00+00:00,3765.4,3717.72,3813.09,16445.201,15439.451
0,2024-03-24 08:00:00+00:00,2700.61,2661.06,2740.15,16445.201,15439.451
0,2024-03-24 07:30:00+00:00,1636.93,1609.63,1664.23,16445.201,15439.451
0,2024-03-24 07:00:00+00:00,648.78,636.509,661.051,16445.201,15439.451
0,2024-03-24 06:30:00+00:00,77.8119,76.0211,79.6026,16445.201,15439.451
0,2024-03-24 06:00:00+00:00,1.8066e-07,0.0,4.77803e-07,16445.201,15439.451
0,2024-03-24 05:30:00+00:00,0.0,0.0,0.0,16445.201,15439.451
0,2024-03-24 05:00:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 04:30:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 04:00:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 03:30:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 03:00:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 02:30:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 02:00:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 01:30:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 01:00:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 00:30:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-24 00:00:00+00:00,0.0,0.0,0.0,16445.201,15439.452
0,2024-03-23 23:30:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 23:00:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 22:30:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 22:00:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 21:30:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 21:00:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 20:30:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 20:00:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 19:30:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 19:00:00+00:00,0.0,0.0,0.0,16445.201,15439.81
0,2024-03-23 18:30:00+00:00,31.6476,30.9284,32.3669,16445.201,15439.81
0,2024-03-23 18:00:00+00:00,394.4,387.33,401.471,16445.201,15439.81
0,2024-03-23 17:30:00+00:00,1061.05,1041.65,1080.45,16445.201,15439.81
0,2024-03-23 17:00:00+00:00,2210.58,2175.76,2245.39,16445.201,15439.81
0,2024-03-23 16:30:00+00:00,3192.62,3152.03,3233.21,16445.201,15439.81
0,2024-03-23 16:00:00+00:00,4280.77,4231.1,4330.43,16445.201,15439.81
0,2024-03-23 15:30:00+00:00,5069.33,5015.24,5123.43,16445.201,15439.81
0,2024-03-23 15:00:00+00:00,5552.74,5500.81,5604.66,16445.201,15439.811
0,2024-03-23 14:30:00+00:00,6024.48,5969.86,6079.1,16445.201,15439.811
0,2024-03-23 14:00:00+00:00,6230.8,6179.6,6282.0,16445.201,15439.811
0,2024-03-23 13:30:00+00:00,6845.89,6792.38,6899.39,16445.201,15439.811
0,2024-03-23 13:00:00+00:00,6269.09,6215.95,6322.23,16445.201,15439.811
0,2024-03-23 12:30:00+00:00,6376.33,6325.94,6426.71,16445.201,15439.811
0,2024-03-23 12:00:00+00:00,6300.13,6254.07,6346.19,16445.201,15439.811
0,2024-03-23 11:30:00+00:00,6080.12,6032.95,6127.29,16445.201,15439.811
0,2024-03-23 11:00:00+00:00,6166.46,6122.46,6210.46,16445.201,15439.811
0,2024-03-23 10:30:00+00:00,5813.86,5770.88,5856.85,16445.201,15439.811
0,2024-03-23 10:00:00+00:00,5664.41,5619.55,5709.26,16445.201,15439.811
0,2024-03-23 09:30:00+00:00,5076.06,5033.14,5118.98,16445.201,15439.811
0,2024-03-23 09:00:00+00:00,4406.58,4363.27,4449.9,16445.201,15439.811
0,2024-03-23 08:30:00+00:00,3830.27,3785.49,3875.04,16445.201,15439.811
0,2024-03-23 08:00:00+00:00,2686.53,2647.66,2725.4,16445.201,15439.811
0,2024-03-23 07:30:00+00:00,1606.17,1580.13,1632.21,16445.201,15439.811
0,2024-03-23 07:00:00+00:00,621.87,610.76,632.981,16445.201,15439.811
0,2024-03-23 06:30:00+00:00,72.597,71.1025,74.0915,16445.201,15439.812
0,2024-03-23 06:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 05:30:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 05:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 04:30:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 04:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 03:30:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 03:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 02:30:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 02:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 01:30:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 01:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 00:30:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-23 00:00:00+00:00,0.0,0.0,0.0,16445.201,15439.812
0,2024-03-22 23:30:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 23:00:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 22:30:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 22:00:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 21:30:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 21:00:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 20:30:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 20:00:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 19:30:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 19:00:00+00:00,0.0,0.0,0.0,16445.201,15440.17
0,2024-03-22 18:30:00+00:00,27.8251,27.2081,28.4421,16445.201,15440.17
0,2024-03-22 18:00:00+00:00,451.08,443.621,458.538,16445.201,15440.17
0,2024-03-22 17:30:00+00:00,1425.22,1404.38,1446.06,16445.201,15440.17
0,2024-03-22 17:00:00+00:00,2395.99,2363.74,2428.23,16445.201,15440.171
0,2024-03-22 16:30:00+00:00,3313.65,3272.86,3354.43,16445.201,15440.171
0,2024-03-22 16:00:00+00:00,4063.7,4017.39,4110.01,16445.201,15440.171
0,2024-03-22 15:30:00+00:00,4813.84,4761.17,4866.51,16445.201,15440.171
0,2024-03-22 15:00:00+00:00,5355.39,5299.5,5411.27,16445.201,15440.171
0,2024-03-22 14:30:00+00:00,5716.4,5658.31,5774.49,16445.201,15440.171
0,2024-03-22 14:00:00+00:00,6229.3,6167.93,6290.67,16445.201,15440.171
0,2024-03-22 13:30:00+00:00,6125.33,6064.17,6186.48,16445.201,15440.171
0,2024-03-22 13:00:00+00:00,5957.28,5896.03,6018.52,16445.201,15440.171
0,2024-03-22 12:30:00+00:00,5647.27,5584.56,5709.98,16445.201,15440.171
0,2024-03-22 12:00:00+00:00,5075.16,5012.92,5137.39,16445.201,15440.171
0,2024-03-22 11:30:00+00:00,4673.78,4615.08,4732.49,16445.201,15440.171
0,2024-03-22 11:00:00+00:00,4303.05,4252.1,4354.0,16445.201,15440.171
0,2024-03-22 10:30:00+00:00,3639.54,3594.74,3684.34,16445.201,15440.171
0,2024-03-22 10:00:00+00:00,3188.16,3148.68,3227.63,16445.201,15440.171
0,2024-03-22 09:30:00+00:00,2643.91,2608.48,2679.35,16445.201,15440.171
0,2024-03-22 09:00:00+00:00,1911.39,1882.64,1940.14,16445.201,15440.171
0,2024-03-22 08:30:00+00:00,1393.76,1370.35,1417.17,16445.201,15440.172
0,2024-03-22 08:00:00+00:00,849.38,832.819,865.941,16445.201,15440.172
0,2024-03-22 07:30:00+00:00,442.101,433.852,450.351,16445.201,15440.172
0,2024-03-22 07:00:00+00:00,110.217,107.284,113.15,16445.201,15440.172
0,2024-03-22 06:30:00+00:00,2.13009,1.97692,2.28326,16445.201,15440.172
0,2024-03-22 06:00:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 05:30:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 05:00:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 04:30:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 04:00:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 03:30:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 03:00:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 02:30:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 02:00:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 01:30:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 01:00:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 00:30:00+00:00,0.0,0.0,0.0,16445.201,15440.172
0,2024-03-22 00:00:00+00:00,0.0,0.0,0.0,16445.201,15440.173
0,2024-03-21 23:30:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 23:00:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 22:30:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 22:00:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 21:30:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 21:00:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 20:30:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 20:00:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 19:30:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 19:00:00+00:00,0.0,0.0,0.0,16445.201,15440.53
0,2024-03-21 18:30:00+00:00,7.15523,6.84183,7.46862,16445.201,15440.531
0,2024-03-21 18:00:00+00:00,228.414,223.887,232.941,16445.201,15440.531
0,2024-03-21 17:30:00+00:00,712.959,701.988,723.93,16445.201,15440.531
0,2024-03-21 17:00:00+00:00,1024.04,1010.55,1037.53,16445.201,15440.531
0,2024-03-21 16:30:00+00:00,1428.89,1413.64,1444.15,16445.201,15440.531
0,2024-03-21 16:00:00+00:00,1819.71,1802.58,1836.84,16445.201,15440.531
0,2024-03-21 15:30:00+00:00,2137.48,2118.16,2156.8,16445.201,15440.531
0,2024-03-21 15:00:00+00:00,2641.91,2619.09,2664.73,16445.201,15440.531
0,2024-03-21 14:30:00+00:00,3022.35,2994.13,3050.58,16445.201,15440.531
0,2024-03-21 14:00:00+00:00,3442.28,3403.62,3480.93,16445.201,15440.531
0,2024-03-21 13:30:00+00:00,3525.93,3486.16,3565.7,16445.201,15440.531
0,2024-03-21 13:00:00+00:00,3626.77,3587.21,3666.34,16445.201,15440.531
0,2024-03-21 12:30:00+00:00,4151.88,4110.38,4193.38,16445.201,15440.531
0,2024-03-21 12:00:00+00:00,4644.72,4599.91,4689.54,16445.201,15440.531
0,2024-03-21 11:30:00+00:00,4354.78,4312.76,4396.81,16445.201,15440.531
0,2024-03-21 11:00:00+00:00,3811.73,3776.99,3846.48,16445.201,15440.531
0,2024-03-21 10:30:00+00:00,3381.79,3348.12,3415.46,16445.201,15440.531
0,2024-03-21 10:00:00+00:00,3148.15,3119.05,3177.26,16445.201,15440.532
0,2024-03-21 09:30:00+00:00,2639.9,2613.64,2666.16,16445.201,15440.532
0,2024-03-21 09:00:00+00:00,1983.21,1961.3,2005.12,16445.201,15440.532
0,2024-03-21 08:30:00+00:00,1462.25,1444.7,1479.81,16445.201,15440.532
0,2024-03-21 08:00:00+00:00,924.68,912.998,936.362,16445.201,15440.532
0,2024-03-21 07:30:00+00:00,544.223,537.942,550.503,16445.201,15440.532
0,2024-03-21 07:00:00+00:00,170.938,168.514,173.361,16445.201,15440.532
0,2024-03-21 06:30:00+00:00,6.18534,5.93697,6.43372,16445.201,15440.532
0,2024-03-21 06:00:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 05:30:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 05:00:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 04:30:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 04:00:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 03:30:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 03:00:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 02:30:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 02:00:00+00:00,0.0,0.0,0.0,16445.201,15440.532
0,2024-03-21 01:30:00+00:00,0.0,0.0,0.0,16445.201,15440.533
0,2024-03-21 01:00:00+00:00,0.0,0.0,0.0,16445.201,15440.533
0,2024-03-21 00:30:00+00:00,0.0,0.0,0.0,16445.201,15440.533
0,2024-03-21 00:00:00+00:00,0.0,0.0,0.0,16445.201,15440.533
0,2024-03-20 23:30:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 23:00:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 22:30:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 22:00:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 21:30:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 21:00:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 20:30:00+00:00,0.0,0.0,0.0,16445.201,15440.89
0,2024-03-20 20:00:00+00:00,0.0,0.0,0.0,16445.201,15440.891
0,2024-03-20 19:30:00+00:00,0.0,0.0,0.0,16445.201,15440.891
0,2024-03-20 19:00:00+00:00,0.0,0.0,0.0,16445.201,15440.891
0,2024-03-20 18:30:00+00:00,7.77384,7.49545,8.05222,16445.201,15440.891
0,2024-03-20 18:00:00+00:00,160.858,157.605,164.111,16445.201,15440.891
0,2024-03-20 17:30:00+00:00,597.198,587.295,607.101,16445.201,15440.891
0,2024-03-20 17:00:00+00:00,1196.28,1178.15,1214.41,16445.201,15440.891
0,2024-03-20 16:30:00+00:00,1848.44,1823.59,1873.3,16445.201,15440.891
0,2024-03-20 16:00:00+00:00,2395.12,2367.67,2422.57,16445.201,15440.891
0,2024-03-20 15:30:00+00:00,2503.77,2476.02,2531.53,16445.201,15440.891
0,2024-03-20 15:00:00+00:00,2653.21,2619.93,2686.48,16445.201,15440.891
0,2024-03-20 14:30:00+00:00,2989.45,2954.44,3024.47,16445.201,15440.891
0,2024-03-20 14:00:00+00:00,3324.36,3286.6,3362.13,16445.201,15440.891
0,2024-03-20 13:30:00+00:00,3429.47,3390.92,3468.03,16445.201,15440.891
0,2024-03-20 13:00:00+00:00,3808.06,3765.13,3850.99,16445.201,15440.891
0,2024-03-20 12:30:00+00:00,3995.01,3952.16,4037.87,16445.201,15440.891
0,2024-03-20 12:00:00+00:00,4168.47,4123.41,4213.53,16445.201,15440.891
0,2024-03-20 11:30:00+00:00,3697.24,3656.12,3738.37,16445.201,15440.892
0,2024-03-20 11:00:00+00:00,3288.72,3254.73,3322.72,16445.201,15440.892
0,2024-03-20 10:30:00+00:00,2949.54,2920.99,2978.09,16445.201,15440.892
0,2024-03-20 10:00:00+00:00,2212.8,2191.15,2234.46,16445.201,15440.892
0,2024-03-20 09:30:00+00:00,1795.3,1777.92,1812.68,16445.201,15440.892
0,2024-03-20 09:00:00+00:00,1397.72,1385.15,1410.3,16445.201,15440.892
0,2024-03-20 08:30:00+00:00,965.417,957.223,973.611,16445.201,15440.892
0,2024-03-20 08:00:00+00:00,578.424,572.914,583.934,16445.201,15440.892
0,2024-03-20 07:30:00+00:00,266.721,263.284,270.158,16445.201,15440.892
0,2024-03-20 07:00:00+00:00,61.6108,60.1712,63.0504,16445.201,15440.892
0,2024-03-20 06:30:00+00:00,0.896547,0.824682,0.968412,16445.201,15440.892
0,2024-03-20 06:00:00+00:00,0.0,0.0,0.0,16445.201,15440.892
0,2024-03-20 05:30:00+00:00,0.0,0.0,0.0,16445.201,15440.892
0,2024-03-20 05:00:00+00:00,0.0,0.0,0.0,16445.201,15440.892
0,2024-03-20 04:30:00+00:00,0.0,0.0,0.0,16445.201,15440.892
0,2024-03-20 04:00:00+00:00,0.0,0.0,0.0,16445.201,15440.892
0,2024-03-20 03:30:00+00:00,0.0,0.0,0.0,16445.201,15440.892
0,2024-03-20 03:00:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-20 02:30:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-20 02:00:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-20 01:30:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-20 01:00:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-20 00:30:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-20 00:00:00+00:00,0.0,0.0,0.0,16445.201,15440.893
0,2024-03-19 23:30:00+00:00,0.0,0.0,0.0,16445.201,15441.25
0,2024-03-19 23:00:00+00:00,0.0,0.0,0.0,16445.201,15441.25
0,2024-03-19 22:30:00+00:00,0.0,0.0,0.0,16445.201,15441.25
0,2024-03-19 22:00:00+00:00,0.0,0.0,0.0,16445.201,15441.251
